119,223,8.186
173,151,3.64
43,109,52.035
1,89,14.711
114,135,4.068
218,32,9.785
170,181,5.243
164,141,4.277
20,38,4.957
144,47,3.979
82,20,10.598
223,5,18.101
82,54,13.086
65,221,6.409
106,54,2.776
123,76,18.221
225,199,4.333
46,24,2.479
144,41,3.506
95,41,9.604
27,33,7.543
224,57,7.294
138,209,2.928
5,146,3.552
23,68,3.308
79,22,44.804
155,105,4.251
99,61,45.39
107,55,3.761
200,210,7.49
151,22,2.333
75,8,8.272
1,29,8.251
27,4,15.047
80,20,40.813
118,71,7.899
68,81,10.279
80,97,13.685
36,69,4.458
1,83,5.799
73,165,14.572
1,37,8.059
95,223,4.275
136,54,9.453
18,27,16.58
143,20,5.796
85,134,8.014
92,46,20.204
41,31,2.748
46,12,43.783
114,93,4.267
101,36,12.401
73,79,20.921
4,33,19.351
1,114,6.081
197,4,2.615
88,226,5.016
110,78,32.775
57,20,16.055
1,227,16.442
148,23,8.708
76,183,2.954
13,54,4.448
138,34,3.998
73,55,15.187
68,46,1.839
147,5,8.512
40,55,26.416
56,62,4.087
203,97,10.622
106,101,3.342
1,228,5.752
27,20,12.617
40,20,52.509
83,63,6.183
7,96,4.364
55,102,7.226
43,6,30.786
114,41,10.854
173,45,5.354
226,4,11.453
114,169,5.65
106,18,63.572
1,134,9.558
150,105,12.783
170,23,8.348
68,75,6.966
95,17,10.181
21,75,47.389
116,112,11.61
125,192,4.268
26,4,26.874
1,97,13.58
222,52,6.141
43,104,2.931
23,20,6.703
151,27,4.153
30,54,4.357
116,183,5.22
111,54,3.09
212,18,5.534
77,216,3.961
209,55,3.522
155,57,3.961
58,4,2.432
40,192,3.486
224,24,3.508
155,35,3.367
7,146,17.691
1,44,4.007
51,74,24.301
229,20,5.538
73,23,20.298
23,60,5.549
230,4,3.701
133,220,7.206
191,33,14.308
97,79,8.98
86,33,2.935
70,9,3.65
204,31,5.676
68,18,22.622
39,70,3.467
56,39,3.72
18,146,24.604
55,41,3.926
224,47,4.203
89,38,4.223
142,55,5.543
123,222,5.136
140,20,3.872
47,34,3.377
119,4,17.735
36,55,6.497
231,43,15.264
184,69,3.898
11,115,4.997
85,91,3.031
52,22,9.201
163,209,4.338
103,71,4.17
4,74,29.392
56,191,12.158
1,57,17.43
161,99,3.722
202,43,21.306
28,60,4.886
48,70,11.502
107,45,8.508
189,43,13.057
123,52,5.521
39,84,8.453
162,103,4.399
123,197,11.916
134,191,5.88
156,6,11.732
19,183,6.744
92,33,3.522
232,4,5.753
89,47,7.542
43,208,5.241
79,188,14.265
106,35,25.271
50,4,4.408
143,41,3.742
73,167,45.119
77,146,4.873
35,61,8.496
57,41,11.05
150,5,7.623
1,8,3.359
114,6,16.806
78,86,18.667
170,107,3.514
224,145,3.705
127,233,5.092
40,65,8.395
173,54,7.616
19,101,3.917
169,4,10.101
18,25,3.897
95,192,3.521
95,8,6.517
135,20,7.764
41,169,5.064
18,120,5.678
95,111,7.607
18,72,3.753
18,155,7.128
95,32,7.208
30,84,7.219
21,63,3.641
104,151,4.205
32,66,2.933
128,111,12.8
173,71,5.901
160,111,5.247
98,41,4.248
200,40,6.278
44,30,4.695
29,131,4.13
50,201,17.079
1,21,2.928
40,181,7.161
5,63,5.87
1,117,5.299
190,4,6.853
87,4,17.147
77,73,7.107
134,56,8.411
146,80,8.288
217,61,23.595
80,201,4.942
132,69,4.016
92,4,22.305
147,25,38.39
177,72,8.645
24,55,23.456
75,54,4.95
116,20,20.568
1,192,9.985
132,96,8.713
1,185,3.442
44,90,4.658
47,162,7.19
4,61,10.531
148,59,3.146
114,121,8.604
43,48,61.979
1,125,6.956
1,99,8.739
95,183,6.39
77,200,6.196
191,75,20.078
117,57,3.449
203,234,22.04
150,52,4.307
150,177,3.323
37,199,7.455
162,91,3.994
114,86,8.518
69,185,4.294
40,34,2.588
19,55,18.894
101,95,22.043
235,34,5.253
114,236,9.406
48,107,2.802
186,10,3.467
54,199,10.765
111,84,5.416
137,9,31.705
72,2,4.987
99,55,6.336
18,167,5.939
210,237,26.474
114,57,9.449
17,27,4.273
206,116,3.167
29,92,5.037
99,4,22.64
230,59,4.846
24,59,11.429
48,210,7.285
71,20,7.404
79,76,10.083
10,144,4.005
211,193,5.64
77,91,12.879
237,25,22.431
97,191,40.535
11,107,3.179
62,131,4.089
118,32,2.455
89,204,4.114
73,4,68.718
209,179,23.66
231,91,7.801
134,136,5.822
20,188,38.047
44,96,4.533
235,106,8.183
21,20,6.469
35,1,1.968
43,19,2.884
83,166,8.548
87,40,3.563
77,107,4.853
8,14,3.483
120,79,71.136
73,1,2.391
131,168,4.223
42,192,4.375
130,11,6.857
120,146,4.93
18,220,14.288
119,84,7.189
106,5,12.816
116,40,7.468
80,84,19.284
46,96,4.358
97,76,88.42
120,188,8.002
33,193,3.501
139,65,6.682
41,91,10.466
120,210,4.998
130,95,3.088
112,153,4.559
29,167,9.747
95,63,26.381
111,74,4.471
88,198,25.797
163,109,5.126
135,112,3.019
154,55,9.989
40,45,4.734
57,69,5.809
152,25,17.342
68,61,4.36
204,79,6.657
10,39,3.202
23,1,3.727
7,132,27.845
89,171,10.848
89,41,3.813
83,105,14.686
40,111,19.234
68,164,14.08
59,61,3.969
76,45,7.823
14,193,4.192
68,146,10.022
197,95,3.668
143,183,3.902
78,33,17.518
46,92,2.866
134,42,4.275
46,40,15.104
202,86,34.793
140,1,4.128
120,5,7.485
170,106,3.587
68,62,17.89
211,111,11.625
104,230,4.79
35,55,3.297
78,105,3.066
196,148,6.332
194,20,17.072
36,32,1.668
107,20,8.727
95,237,5.099
123,194,13.25
75,227,32.706
32,199,12.394
45,74,4.679
148,219,3.851
160,43,2.974
73,62,3.18
64,151,3.377
111,40,6.17
18,69,2.802
46,155,3.367
96,4,10.633
136,25,10.04
123,32,10.419
98,18,5.358
11,48,36.152
1,205,17.88
89,18,11.953
88,123,92.784
111,23,27.923
1,186,3.058
218,48,3.193
189,78,4.044
192,220,6.083
189,22,2.728
1,147,10.193
139,80,10.184
222,40,9.656
144,43,1.848
219,40,3.981
165,221,10.712
68,70,3.347
58,84,6.635
222,49,2.866
43,35,68.615
8,38,9.787
138,36,7.944
215,186,11.894
11,41,3.216
1,170,16.693
78,177,2.829
148,227,3.326
203,76,11.692
106,12,16.834
139,193,6.188
25,40,7.962
212,4,29.641
206,34,4.162
199,38,7.944
189,106,8.146
23,94,5.255
20,146,14.246
95,57,3.075
151,84,7.658
15,106,47.144
57,34,33.013
36,48,7.983
73,115,6.797
23,139,4.735
92,157,7.896
1,82,11.338
39,101,17.537
124,4,37.698
32,55,14.958
116,221,7.444
28,18,17.149
15,22,3.511
114,43,14.253
211,35,8.06
154,62,9.585
151,35,2.77
110,179,13.984
163,114,3.379
177,111,4.907
95,165,4.714
78,187,3.156
77,55,3.747
123,226,4.576
8,58,4.007
222,30,5.427
45,20,3.796
80,151,10.486
1,102,10.458
25,19,3.315
119,1,2.942
204,22,4.858
39,97,5.492
24,94,18.367
161,134,5.384
144,40,4.48
124,40,3.504
170,24,8.747
154,41,10.246
33,4,6.695
30,132,4.612
15,34,9.59
20,205,16.77
161,20,5.493
18,108,17.943
180,92,9.256
24,22,15.108
11,86,5.088
43,176,6.148
25,193,4.156
20,102,15.743
88,46,9.199
190,32,3.202
93,20,3.097
43,41,85.305
190,20,7.296
65,35,6.309
37,179,15.118
24,35,2.479
62,155,4.427
150,157,7.69
137,4,10.386
32,86,52.215
54,76,2.644
109,4,11.478
139,4,17.728
73,48,2.732
43,36,6.855
40,66,7.544
80,71,3.11
194,64,5.848
106,188,5.807
72,20,38.289
80,90,3.139
78,17,2.865
79,20,28.937
189,72,5.03
46,194,6.194
53,59,5.219
190,107,16.705
111,201,3.79
141,237,15.296
170,40,5.386
73,5,12.285
202,27,3.839
42,115,3.825
1,77,2.298
106,61,4.021
28,4,27.864
230,20,3.187
80,23,2.976
166,20,14.909
116,187,9.46
46,183,2.694
49,139,5.348
18,65,28.962
116,177,4.47
116,4,40.985
55,19,14.559
98,38,4.657
134,89,4.675
41,5,16.316
85,13,12.821
137,49,5.342
32,228,17.606
162,127,8.688
36,41,3.898
4,25,34.538
133,4,22.889
1,31,13.832
177,20,2.274
49,108,5.237
96,31,3.115
43,71,27.229
7,43,7.998
169,105,16.45
106,115,3.986
148,24,15.397
111,1,3.441
41,1,6.402
72,65,3.411
43,5,61.284
80,17,67.277
24,20,16.242
39,138,4.962
163,228,4.081
18,2,3.302
1,123,4.367
224,36,9.235
47,8,3.262
41,62,5.582
1,119,6.035
226,71,3.625
7,90,4.489
126,4,2.215
134,235,3.958
159,11,4.131
123,237,32.871
84,1,2.15
14,1,12.031
227,35,3.077
62,153,5.507
47,71,36.536
154,224,4.292
65,24,4.436
82,3,4.255
99,217,45.375
98,61,3.833
92,155,3.955
1,33,16.924
134,96,5.239
40,27,3.799
85,54,4.159
136,94,19.841
25,65,4.636
116,80,3.649
43,230,2.757
18,84,22.785
78,69,15.989
1,58,2.739
1,148,24.864
1,56,19.974
48,41,12.608
40,72,7.151
132,90,7.763
150,40,9.465
153,20,14.7
20,70,19.668
150,75,3.251
11,68,6.586
48,136,4.385
48,27,2.703
11,18,5.242
147,18,3.097
18,188,15.01
222,188,7.296
229,188,4.349
43,26,21.622
95,211,18.934
46,63,6.162
27,86,3.328
78,66,3.295
20,176,2.766
15,41,4.285
203,71,18.949
130,58,3.589
194,35,6.194
68,40,13.601
138,109,14.486
56,210,49.049
18,175,7.475
54,38,6.305
41,24,3.95
4,105,105.533
163,78,20.005
137,23,3.661
158,4,6.166
68,49,4.337
193,4,35.214
174,101,16.979
119,75,4.519
10,78,5.818
138,199,6.939
18,55,7.183
76,55,3.604
165,35,2.904
11,20,8.148
164,62,15.892
77,35,15.151
76,4,10.157
4,67,16.89
73,38,15.283
159,223,4.646
39,71,3.659
134,90,4.307
162,41,7.891
154,22,7.209
20,94,23.738
40,31,5.17
68,50,2.449
163,37,11.381
32,227,3.584
73,35,38.199
101,96,5.138
101,118,4.721
95,59,3.092
123,56,34.133
46,38,16.806
1,74,3.533
11,113,4.579
161,217,4.011
46,106,16.593
125,43,21.518
50,111,3.718
42,55,8.718
123,50,6.955
62,151,3.865
95,36,3.965
36,166,7.388
137,18,4.148
51,29,23.369
130,176,47.658
78,47,5.767
222,167,5.708
42,12,5.569
77,95,2.778
45,25,11.537
56,46,3.047
89,76,2.625
86,84,2.7
25,105,10.424
47,79,5.93
68,37,3.476
238,16,3.855
154,69,7.515
182,43,9.023
190,10,3.657
107,168,3.55
15,5,17.357
95,35,29.493
78,22,12.221
175,40,25.464
175,111,5.666
74,28,4.063
1,62,24.382
132,58,3.891
136,20,6.495
180,77,3.477
15,9,8.003
179,71,3.428
95,42,3.061
87,22,7.216
96,71,7.686
47,22,4.293
95,166,17.054
180,26,8.393
75,24,3.671
131,35,2.854
39,41,12.01
20,41,21.478
97,183,2.672
67,71,9.127
70,4,33.424
80,54,6.768
220,146,5.777
4,146,22.104
48,145,15.414
29,233,3.082
96,90,9.723
36,43,32.72
134,105,6.731
234,71,11.914
80,91,2.659
158,32,3.34
117,20,4.979
77,43,36.52
51,28,8.397
224,20,3.133
76,5,3.536
56,40,4.157
161,110,4.445
22,41,3.093
211,33,4.287
79,55,6.667
73,9,3.123
229,71,3.136
163,48,21.44
114,214,13.312
229,90,7.57
106,36,7.823
32,67,2.954
71,54,5.868
147,101,13.814
123,38,2.915
116,34,2.938
152,141,4.087
188,105,10.992
32,151,2.935
112,25,4.512
73,103,8.289
1,204,3.09
43,61,27.916
133,68,4.324
175,89,20.4
36,145,4.334
123,234,14.703
116,75,5.366
21,4,2.599
80,137,4.64
1,27,5.952
21,146,3.991
139,95,4.073
209,57,4.035
28,166,3.918
210,33,116.304
75,20,41.214
222,29,2.878
108,174,4.402
134,71,12.619
119,103,1.053
189,26,3.365
80,204,5.934
116,97,5.324
86,23,2.918
101,67,3.943
170,4,17.843
110,22,3.438
157,81,7.257
41,101,3.57
236,43,11.504
48,100,4.657
186,38,3.547
154,118,5.605
67,33,3.413
163,62,3.378
195,127,3.635
119,55,3.505
143,22,3.518
101,194,10.376
123,31,12.856
64,70,9.259
1,41,15.457
5,41,11.253
40,47,3.002
26,105,34.04
22,94,61.25
46,120,10.139
187,11,4.741
33,201,6.156
157,60,6.127
78,149,3.648
186,54,4.4
99,19,11.978
69,33,3.215
10,212,5.883
56,151,2.674
106,192,7.362
165,109,4.029
142,105,25.305
134,39,3.179
177,18,39.291
159,153,5.243
123,41,2.612
84,41,7.754
125,40,3.408
110,27,4.776
177,146,13.77
68,73,17.842
118,78,3.86
98,105,9.351
11,176,6.944
41,69,3.497
120,20,10.098
23,80,19.319
23,36,2.958
20,74,7.302
15,11,3.447
54,59,3.301
15,35,3.311
62,38,14.391
33,146,8.178
205,41,4.17
32,91,2.571
48,57,38.709
119,188,9.538
161,40,4.48
41,54,2.761
222,97,14.046
20,61,17.32
48,168,2.914
19,105,15.525
51,123,4.91
212,83,3.861
43,28,2.382
222,43,2.884
161,32,7.386
46,79,7.499
217,19,8.138
42,151,2.81
15,2,3.816
224,43,24.294
43,64,10.384
15,12,3.577
203,122,5.292
18,4,115.323
217,55,3.222
65,109,4.0
73,81,26.181
235,108,8.4
229,54,4.84
116,22,6.117
2,188,29.799
43,185,3.044
29,46,3.777
107,59,3.793
73,46,38.199
150,36,4.33
135,153,7.815
101,41,2.471
220,84,3.934
29,27,5.246
182,22,6.735
73,59,3.444
98,62,4.944
150,27,6.645
215,36,4.946
139,177,5.184
99,116,8.009
68,152,6.519
234,67,12.205
20,60,29.15
134,43,18.143
27,84,4.417
97,73,5.389
46,95,12.233
112,48,32.667
197,22,10.925
17,188,6.255
25,4,12.858
29,193,5.01
75,148,3.5
218,11,5.878
68,182,6.683
86,4,1.779
211,68,8.5
205,105,4.401
130,22,3.135
1,86,2.039
116,78,11.557
170,189,8.496
17,111,6.3
92,124,3.964
111,175,9.632
108,4,11.449
68,99,3.358
90,63,6.195
215,78,3.191
58,69,10.758
75,215,5.097
23,192,4.022
17,55,7.514
23,41,8.216
236,115,5.159
78,103,3.058
189,193,3.204
68,167,4.303
126,5,7.27
32,40,2.151
116,107,3.578
211,81,6.209
227,22,4.097
135,4,5.153
132,22,3.517
177,43,13.105
123,25,16.663
239,199,12.328
80,63,188.964
116,106,15.714
211,46,8.06
193,28,4.043
30,29,5.283
56,48,2.583
75,58,5.859
186,223,4.76
18,26,18.346
114,1,2.722
58,176,4.562
173,84,8.557
114,12,3.8
22,176,3.198
158,108,5.712
207,41,2.762
218,43,7.616
67,31,23.981
1,222,3.067
68,229,3.158
101,45,5.783
95,5,16.373
73,105,4.489
47,33,9.134
101,146,7.22
108,20,5.349
43,173,11.638
71,63,5.127
174,119,8.128
216,81,3.909
15,78,3.498
112,4,13.895
66,6,3.978
55,71,13.156
206,89,4.524
39,48,3.214
142,92,4.894
39,114,3.653
78,168,3.302
73,54,9.422
124,105,41.616
55,63,6.511
212,102,13.607
148,136,4.967
200,81,5.76
47,18,7.703
139,89,4.706
212,23,8.382
123,2,5.409
184,55,3.433
10,70,3.582
18,71,2.685
59,41,3.33
109,199,9.215
78,57,24.765
194,192,28.319
160,1,4.175
147,41,3.61
157,111,13.823
35,41,23.506
48,179,19.434
123,122,10.343
218,114,7.755
83,20,16.304
8,59,3.416
84,105,2.352
4,185,3.112
24,181,5.251
43,9,15.178
222,18,5.971
130,43,4.86
125,114,4.421
142,15,3.781
18,90,2.817
89,61,5.054
216,20,5.145
97,57,17.894
28,150,6.17
186,159,10.539
4,91,5.301
48,228,12.255
48,71,20.862
122,20,14.988
99,5,4.142
10,45,15.401
3,20,6.637
88,197,21.455
134,75,7.837
222,106,3.81
18,237,7.164
158,65,5.995
70,3,4.013
37,20,7.478
101,47,6.806
177,114,4.343
186,20,12.777
18,49,8.043
135,75,13.251
33,153,3.894
90,84,4.391
78,91,5.043
64,18,4.6
180,114,3.008
55,183,5.848
180,4,7.193
62,75,3.782
127,4,2.585
197,132,4.32
200,18,3.37
78,34,3.868
48,33,9.237
55,91,6.962
57,38,12.342
111,188,9.895
36,18,5.772
236,20,8.517
147,80,3.487
27,63,3.772
36,83,10.985
180,35,8.015
142,35,13.008
183,84,2.501
150,43,5.559
170,14,3.29
87,23,3.239
147,120,3.603
150,92,13.491
66,149,9.8
56,8,5.243
197,33,26.526
163,224,3.461
217,18,2.789
18,68,9.738
101,172,17.415
43,167,16.774
165,40,3.411
237,33,23.89
43,80,14.796
68,71,7.633
42,217,3.797
196,101,5.892
81,41,2.91
45,40,4.261
130,20,5.987
111,46,7.205
32,145,2.744
148,46,43.413
39,95,3.36
140,56,16.73
217,4,18.056
138,43,58.001
182,199,4.882
158,106,15.279
43,113,8.18
97,21,71.116
1,166,12.84
136,148,38.487
75,149,5.306
193,223,6.442
134,111,3.543
58,33,3.392
136,40,16.162
1,111,5.503
139,165,3.238
78,63,2.45
74,4,2.823
68,170,3.117
236,33,4.884
139,54,5.429
48,171,3.886
114,19,4.393
220,4,8.752
154,179,4.997
218,41,9.812
114,131,3.645
20,81,10.414
84,108,4.384
64,81,5.291
80,120,2.591
114,137,4.247
212,33,3.501
164,20,4.756
101,12,4.256
104,131,20.191
139,183,7.47
193,188,9.351
1,40,40.978
137,106,11.489
81,46,5.649
191,120,5.53
46,223,3.184
106,80,2.73
210,227,17.476
27,22,5.721
200,72,5.402
43,136,10.518
73,61,2.966
186,55,7.488
8,4,6.42
139,34,6.92
62,2,10.943
41,46,17.839
35,150,3.777
85,75,13.892
68,210,2.989
175,20,4.292
71,47,4.193
33,54,5.131
157,43,9.491
107,18,13.454
68,157,6.616
130,69,3.43
26,35,3.367
73,75,7.826
133,80,4.192
111,81,12.088
77,75,6.94
1,193,28.895
192,111,4.068
77,12,9.578
68,23,7.049
206,171,4.358
